person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28,female,Bachelor,46789,9,MORTGAGE,10750,MEDICAL,10.75,0.23,10,605,No,0
30,female,Bachelor,46818,6,MORTGAGE,9775,DEBTCONSOLIDATION,11.01,0.21,10,679,Yes,0
27,female,Bachelor,32378,5,RENT,4000,MEDICAL,10.25,0.12,10,666,No,0
27,female,Associate,39556,8,MORTGAGE,1200,HOMEIMPROVEMENT,6.76,0.03,9,637,No,0
29,male,Associate,32265,8,RENT,4000,EDUCATION,10,0.12,7,639,No,0
33,male,Master,46943,13,MORTGAGE,10000,VENTURE,9.91,0.21,7,687,Yes,0
29,male,Associate,33151,3,RENT,4000,HOMEIMPROVEMENT,16,0.12,8,671,No,0
29,female,Master,47219,4,MORTGAGE,14000,MEDICAL,14.27,0.3,8,680,No,0
32,female,Associate,34253,11,RENT,4000,HOMEIMPROVEMENT,10.62,0.12,7,605,No,0
28,male,Associate,33975,5,RENT,4000,DEBTCONSOLIDATION,15.23,0.12,8,663,Yes,0
29,male,Bachelor,34559,6,RENT,4000,MEDICAL,6.92,0.12,7,523,Yes,0
33,male,High School,47025,11,OWN,16450,VENTURE,10.65,0.35,8,624,No,0
29,male,Associate,46774,9,OWN,10000,VENTURE,11.01,0.21,8,577,Yes,0
29,male,Bachelor,35107,1,RENT,4000,DEBTCONSOLIDATION,10.59,0.11,10,676,Yes,0
33,male,Associate,35555,12,RENT,4000,MEDICAL,9.88,0.11,5,640,Yes,0
29,male,Master,35407,6,RENT,4000,VENTURE,13.92,0.11,10,588,No,0
31,male,High School,46941,9,OWN,11000,EDUCATION,11.01,0.23,8,664,Yes,0
32,male,Associate,47000,9,OWN,2400,MEDICAL,9.99,0.05,7,598,No,0
27,male,Master,35930,4,RENT,4000,EDUCATION,10.75,0.11,5,581,Yes,0
35,female,Master,47143,15,MORTGAGE,5000,EDUCATION,11.01,0.11,9,693,Yes,0
27,female,Associate,37012,7,RENT,4000,EDUCATION,12.69,0.11,7,664,No,0
34,female,High School,36969,12,RENT,4000,PERSONAL,7.51,0.11,7,640,No,0
30,female,Associate,36902,5,RENT,4000,MEDICAL,13.99,0.11,6,539,Yes,0
34,male,Bachelor,37289,11,RENT,4000,MEDICAL,9.63,0.11,6,729,No,0
27,male,High School,47103,4,MORTGAGE,15000,DEBTCONSOLIDATION,12.68,0.32,5,685,Yes,0
35,female,Bachelor,47326,13,MORTGAGE,9500,VENTURE,10.36,0.2,6,577,Yes,0
34,female,Master,46946,9,MORTGAGE,6500,EDUCATION,9.25,0.14,10,682,Yes,0
33,male,Master,47018,10,OWN,8000,EDUCATION,15.58,0.17,7,641,Yes,0
27,female,Master,37104,5,RENT,4000,MEDICAL,10.39,0.11,9,717,No,0
28,female,Bachelor,38364,5,RENT,4000,MEDICAL,10.65,0.1,5,701,Yes,0
27,female,Associate,37822,2,RENT,4000,MEDICAL,10.74,0.11,7,622,Yes,0
28,female,Bachelor,38370,2,RENT,4000,MEDICAL,11.49,0.1,7,709,No,0
30,male,Associate,46833,11,MORTGAGE,16750,DEBTCONSOLIDATION,7.88,0.36,5,679,Yes,0
28,female,High School,47211,9,MORTGAGE,10000,MEDICAL,11.01,0.21,6,651,No,0
32,female,High School,39471,7,RENT,4000,MEDICAL,11.49,0.1,9,692,Yes,0
33,male,High School,39366,14,RENT,4000,DEBTCONSOLIDATION,8.32,0.1,7,628,Yes,0
27,male,Associate,39404,6,RENT,4000,MEDICAL,15.99,0.1,9,529,No,0
27,male,Master,40548,5,RENT,4000,MEDICAL,5.99,0.1,8,675,Yes,0
27,female,Bachelor,40575,2,RENT,4000,EDUCATION,6.76,0.1,9,673,No,0
30,female,High School,41145,6,RENT,4000,MEDICAL,13.79,0.1,9,638,No,0
31,female,Associate,41500,7,RENT,4000,MEDICAL,11.49,0.1,5,526,Yes,0
27,male,Associate,42099,4,RENT,4000,MEDICAL,17.19,0.1,9,665,No,0
32,male,Bachelor,42028,6,RENT,4000,VENTURE,7.74,0.1,10,685,No,0
30,female,High School,42061,7,RENT,4000,VENTURE,10.95,0.1,10,647,Yes,0
32,male,Associate,42311,8,RENT,4000,VENTURE,13.48,0.09,9,654,Yes,0
33,female,Bachelor,42259,14,RENT,4000,VENTURE,10.25,0.09,9,606,Yes,0
29,male,Associate,47550,6,OWN,1600,VENTURE,12.84,0.03,7,613,Yes,0
31,female,Bachelor,43109,7,RENT,4000,VENTURE,10.65,0.09,5,642,Yes,0
29,male,High School,42954,7,RENT,4000,EDUCATION,15.23,0.09,9,663,Yes,0
29,male,Doctorate,42955,5,RENT,4000,MEDICAL,5.99,0.09,6,719,Yes,0
34,female,Associate,47715,10,MORTGAGE,2400,DEBTCONSOLIDATION,8.9,0.05,6,624,Yes,0
35,male,Master,43094,17,RENT,4000,MEDICAL,13.35,0.09,8,666,Yes,0
33,male,Bachelor,42744,12,RENT,4000,MEDICAL,7.88,0.09,5,500,Yes,0
28,male,Associate,35764,4,RENT,4000,PERSONAL,16.45,0.11,10,649,No,0
28,male,High School,43038,6,RENT,4000,EDUCATION,12.53,0.09,5,586,Yes,0
31,female,High School,47578,9,MORTGAGE,5750,MEDICAL,12.68,0.12,7,603,No,0
33,male,Bachelor,48142,13,OWN,10000,VENTURE,12.42,0.21,7,680,Yes,0
28,male,Bachelor,43439,3,RENT,4000,EDUCATION,7.49,0.09,6,675,Yes,0
31,male,Associate,43559,10,RENT,4000,MEDICAL,13.61,0.09,5,659,Yes,0
27,female,Associate,44201,3,RENT,4000,MEDICAL,11.01,0.09,10,679,Yes,0
28,female,Master,44427,5,RENT,4000,DEBTCONSOLIDATION,12.42,0.09,10,642,Yes,0
28,male,Bachelor,40651,5,MORTGAGE,4000,PERSONAL,7.9,0.1,8,570,No,0
29,female,Bachelor,40740,7,MORTGAGE,5600,EDUCATION,11.71,0.14,6,693,No,0
31,male,Master,44334,5,RENT,4000,MEDICAL,13.8,0.09,9,656,No,0
34,male,Master,44210,12,RENT,4000,MEDICAL,13.61,0.09,10,613,Yes,0
27,female,Associate,48084,4,MORTGAGE,6400,DEBTCONSOLIDATION,10.99,0.13,10,575,Yes,0
35,female,Associate,47684,12,MORTGAGE,15000,HOMEIMPROVEMENT,10.99,0.31,9,572,Yes,0
32,male,Bachelor,45575,8,RENT,4000,DEBTCONSOLIDATION,10.38,0.09,7,671,Yes,0
33,female,Master,46844,11,RENT,4000,MEDICAL,10,0.09,5,683,Yes,0
29,male,Bachelor,48134,8,MORTGAGE,16000,PERSONAL,5.99,0.33,8,590,Yes,0
30,male,Bachelor,47745,8,RENT,4000,MEDICAL,15.96,0.08,9,650,No,0
27,male,Bachelor,47863,0,RENT,4000,PERSONAL,10.74,0.08,9,660,No,0
35,female,Associate,40489,9,RENT,4000,HOMEIMPROVEMENT,16.32,0.1,10,629,No,0
34,male,Bachelor,41084,13,RENT,4000,EDUCATION,16.45,0.1,5,696,No,0
30,female,Bachelor,48585,9,RENT,4000,DEBTCONSOLIDATION,12.99,0.08,9,688,No,0
29,male,Bachelor,49236,9,RENT,4000,PERSONAL,11.01,0.08,9,600,Yes,0
32,male,High School,47895,5,MORTGAGE,16700,VENTURE,7.51,0.35,8,586,Yes,0
29,female,Associate,41702,6,RENT,4000,EDUCATION,13.47,0.1,7,634,No,0
30,female,High School,41726,7,RENT,4000,DEBTCONSOLIDATION,13.49,0.1,5,528,No,0
32,female,Master,49234,10,RENT,4000,MEDICAL,13.49,0.08,8,689,Yes,0
32,female,High School,48889,10,RENT,4000,EDUCATION,9.99,0.08,7,629,Yes,0
33,female,Associate,48867,13,RENT,4000,DEBTCONSOLIDATION,7.88,0.08,10,550,Yes,0
33,male,Associate,48840,11,RENT,4000,VENTURE,11.01,0.08,7,554,Yes,0
29,male,Bachelor,48910,3,RENT,4000,PERSONAL,12.53,0.08,10,521,No,0
32,male,High School,49056,8,RENT,4000,MEDICAL,13.79,0.08,6,557,Yes,0
27,female,Master,48064,3,MORTGAGE,6900,DEBTCONSOLIDATION,12.87,0.14,9,681,No,0
27,male,Bachelor,42676,4,RENT,4000,VENTURE,14.54,0.09,7,655,No,0
31,male,Master,50478,12,RENT,4000,VENTURE,11.01,0.08,7,495,Yes,0
31,male,Bachelor,50342,9,RENT,4000,VENTURE,10.99,0.08,8,624,Yes,0
31,female,Bachelor,49792,10,RENT,4000,MEDICAL,10,0.08,10,636,Yes,0
29,female,High School,47698,4,MORTGAGE,7100,MEDICAL,8.32,0.15,5,558,Yes,0
27,female,Master,40781,5,MORTGAGE,9000,EDUCATION,12.49,0.22,8,666,No,0
32,female,Bachelor,51286,10,RENT,4000,PERSONAL,11.12,0.08,5,611,No,0
33,male,Bachelor,51622,11,RENT,4000,PERSONAL,6.39,0.08,9,631,No,0
30,male,Associate,51204,5,RENT,4000,DEBTCONSOLIDATION,7.88,0.08,6,612,Yes,0
27,female,Master,52353,6,RENT,4000,EDUCATION,16.29,0.08,9,648,Yes,0
29,male,High School,47913,9,MORTGAGE,8000,EDUCATION,11.86,0.17,6,675,Yes,0
27,female,Master,48299,5,MORTGAGE,7200,EDUCATION,13.79,0.15,8,660,Yes,0
27,female,Associate,45404,5,RENT,4000,EDUCATION,17.27,0.09,9,520,No,0
32,female,Doctorate,55678,10,RENT,4000,VENTURE,10.99,0.07,9,568,Yes,0
28,female,Master,48366,5,RENT,4000,PERSONAL,12.61,0.08,10,661,No,0
28,female,Associate,48518,4,MORTGAGE,11000,EDUCATION,7.14,0.23,8,621,No,0
29,female,Master,56331,8,RENT,4000,VENTURE,9.99,0.07,9,613,No,0
28,male,Bachelor,50519,6,RENT,4000,PERSONAL,18.64,0.08,8,678,No,0
29,male,Associate,48229,7,MORTGAGE,5000,VENTURE,7.74,0.1,8,588,Yes,0
33,male,Bachelor,48198,10,MORTGAGE,3000,EDUCATION,7.37,0.06,5,634,No,0
30,male,Associate,48603,6,MORTGAGE,12375,VENTURE,10.37,0.25,9,708,No,0
30,male,Bachelor,58397,6,RENT,4000,PERSONAL,11.01,0.07,5,618,No,0
33,female,High School,58744,9,RENT,4000,MEDICAL,14.65,0.07,5,600,No,0
29,male,Associate,48270,7,MORTGAGE,5600,EDUCATION,10.65,0.12,8,675,No,0
27,female,Master,58454,4,RENT,4000,PERSONAL,9.62,0.07,10,598,Yes,0
28,male,Associate,58860,3,RENT,4000,MEDICAL,14.35,0.07,8,616,Yes,0
34,female,Associate,48397,8,MORTGAGE,2400,PERSONAL,6.03,0.05,9,699,No,0
32,male,High School,48933,7,MORTGAGE,1500,HOMEIMPROVEMENT,15.99,0.03,8,555,Yes,0
28,female,Associate,58517,2,RENT,4000,DEBTCONSOLIDATION,11.01,0.07,7,640,No,0
34,female,Associate,48593,8,MORTGAGE,6000,VENTURE,5.99,0.12,5,609,No,0
31,male,Bachelor,58509,7,RENT,4000,MEDICAL,13.85,0.07,6,616,Yes,0
27,male,Bachelor,48535,7,OWN,9900,HOMEIMPROVEMENT,6.54,0.2,5,686,Yes,0
30,female,Bachelor,48595,9,MORTGAGE,3000,DEBTCONSOLIDATION,10.38,0.06,10,615,Yes,0
34,female,Master,58448,10,RENT,4000,EDUCATION,8,0.07,9,657,Yes,0
33,female,Bachelor,52588,12,RENT,4000,EDUCATION,12.73,0.08,7,707,No,0
27,female,Master,59873,0,RENT,4000,DEBTCONSOLIDATION,9.32,0.07,9,617,Yes,0
27,female,Bachelor,59966,2,RENT,4000,MEDICAL,10.59,0.07,8,690,No,0
27,female,Associate,48492,1,MORTGAGE,4800,DEBTCONSOLIDATION,6.76,0.1,9,643,Yes,0
31,female,Associate,60976,7,RENT,4000,VENTURE,6.62,0.07,8,702,Yes,0
28,male,Bachelor,48126,4,MORTGAGE,5000,DEBTCONSOLIDATION,12.53,0.1,6,567,Yes,0
33,male,Bachelor,48670,10,MORTGAGE,3000,PERSONAL,7.68,0.06,7,588,Yes,0
28,male,Associate,61054,5,RENT,4000,HOMEIMPROVEMENT,10.59,0.07,10,647,No,0
30,female,Bachelor,48273,9,MORTGAGE,1425,HOMEIMPROVEMENT,10.37,0.03,5,557,Yes,0
35,male,Associate,60686,11,RENT,4000,MEDICAL,13.22,0.07,5,619,No,0
29,male,High School,53888,9,RENT,4000,EDUCATION,12.36,0.07,8,638,No,0
29,male,Bachelor,49032,10,MORTGAGE,11000,EDUCATION,16.49,0.22,6,614,Yes,0
30,male,Bachelor,49081,8,MORTGAGE,3200,DEBTCONSOLIDATION,9.7,0.07,7,616,Yes,0
28,female,High School,41957,2,MORTGAGE,12000,PERSONAL,11.01,0.29,8,679,No,0
31,male,Bachelor,63196,12,RENT,4000,MEDICAL,7.49,0.06,5,646,Yes,0
28,female,High School,63257,9,RENT,4000,HOMEIMPROVEMENT,10.75,0.06,8,573,Yes,0
27,male,Associate,64266,5,RENT,4000,VENTURE,17.39,0.06,7,658,Yes,0
27,male,Associate,57773,7,RENT,4000,HOMEIMPROVEMENT,15.33,0.07,10,656,No,0
27,male,High School,58388,4,RENT,4000,EDUCATION,6.03,0.07,6,590,No,0
27,male,Associate,66185,4,RENT,4000,EDUCATION,10.74,0.06,5,573,No,0
27,male,Associate,65646,7,RENT,4000,PERSONAL,12.61,0.06,6,662,Yes,0
27,male,Bachelor,59702,5,RENT,4000,DEBTCONSOLIDATION,14.61,0.07,6,665,No,0
29,female,Associate,67031,7,RENT,4000,HOMEIMPROVEMENT,10.59,0.06,10,654,No,0
27,male,Associate,67235,6,RENT,4000,EDUCATION,6.76,0.06,10,591,Yes,0
30,female,Master,48982,9,MORTGAGE,10000,PERSONAL,10.75,0.2,8,579,Yes,0
31,male,High School,48897,5,OWN,4000,HOMEIMPROVEMENT,14.35,0.08,9,624,Yes,0
31,male,Bachelor,67962,8,RENT,4000,HOMEIMPROVEMENT,5.79,0.06,9,690,No,0
28,male,High School,68991,7,RENT,4000,VENTURE,7.88,0.06,9,566,Yes,0
30,female,Bachelor,48881,9,MORTGAGE,10000,MEDICAL,12.73,0.2,6,670,Yes,0
27,male,Associate,70592,4,RENT,4000,EDUCATION,9.67,0.06,9,525,Yes,0
32,female,High School,72522,11,RENT,4000,HOMEIMPROVEMENT,10.99,0.06,10,670,No,0
29,female,Bachelor,72848,7,RENT,4000,HOMEIMPROVEMENT,7.88,0.05,6,613,Yes,0
31,female,Master,49010,8,MORTGAGE,9600,VENTURE,11.26,0.2,7,738,Yes,0
29,male,Associate,73112,6,RENT,4000,VENTURE,7.88,0.05,5,594,Yes,0
35,male,Associate,73038,11,RENT,4000,DEBTCONSOLIDATION,13.98,0.05,7,564,Yes,0
29,male,High School,41515,6,OTHER,9000,DEBTCONSOLIDATION,11.01,0.22,9,677,No,0
28,male,Doctorate,75097,3,RENT,4000,HOMEIMPROVEMENT,10.95,0.05,8,600,Yes,0
35,female,Master,76886,16,RENT,4000,VENTURE,11.14,0.05,8,617,Yes,0
27,male,Associate,77381,6,RENT,4000,PERSONAL,10.37,0.05,9,615,No,0
33,male,Master,70477,11,RENT,4000,HOMEIMPROVEMENT,11.01,0.06,7,660,No,0
27,female,High School,77670,4,RENT,4000,PERSONAL,9.25,0.05,5,611,Yes,0
27,male,High School,78642,4,RENT,4000,PERSONAL,6.99,0.05,5,645,No,0
27,male,Master,78956,4,RENT,4000,HOMEIMPROVEMENT,5.99,0.05,5,652,Yes,0
29,male,Associate,79038,5,RENT,4000,VENTURE,7.74,0.05,6,527,Yes,0
33,female,Master,78916,10,RENT,4000,MEDICAL,12.87,0.05,7,710,Yes,0
28,male,Master,48729,7,MORTGAGE,19200,PERSONAL,9.91,0.39,9,715,No,0
30,female,Master,71858,6,RENT,4000,PERSONAL,8.94,0.06,7,546,No,0
33,male,Associate,82683,12,RENT,4000,EDUCATION,10.99,0.05,10,712,No,0
29,female,Bachelor,85101,3,RENT,4000,PERSONAL,10.99,0.05,5,570,Yes,0
28,female,High School,41445,4,MORTGAGE,10000,EDUCATION,16.77,0.24,7,675,No,0
29,male,Associate,87467,9,RENT,4000,HOMEIMPROVEMENT,18.79,0.05,6,661,Yes,0
32,male,Associate,87581,10,RENT,4000,HOMEIMPROVEMENT,10,0.05,6,614,Yes,0
31,female,Bachelor,87669,11,RENT,4000,EDUCATION,9.99,0.05,5,653,No,0
27,male,Bachelor,49055,1,MORTGAGE,14675,HOMEIMPROVEMENT,12.69,0.3,10,647,Yes,0
31,male,Master,91129,6,RENT,4000,MEDICAL,13.49,0.04,8,701,No,0
29,male,Bachelor,91401,7,RENT,4000,DEBTCONSOLIDATION,8.49,0.04,6,584,Yes,0
29,male,High School,91008,7,RENT,4000,HOMEIMPROVEMENT,12.68,0.04,5,579,No,0
30,female,Master,49022,9,MORTGAGE,8600,HOMEIMPROVEMENT,10.65,0.18,6,600,Yes,0
32,female,Doctorate,91343,11,RENT,4000,DEBTCONSOLIDATION,12.99,0.04,7,640,Yes,0
33,female,Bachelor,94885,9,RENT,4000,MEDICAL,7.14,0.04,7,625,Yes,0
32,female,High School,94382,11,RENT,4000,MEDICAL,9.88,0.04,6,569,No,0
27,male,Bachelor,96747,5,RENT,4000,DEBTCONSOLIDATION,12.69,0.04,8,674,Yes,0
28,male,Associate,41924,5,MORTGAGE,8000,MEDICAL,12.69,0.19,9,539,No,0
29,male,Bachelor,41710,7,MORTGAGE,10200,MEDICAL,17.27,0.24,5,692,No,0
32,female,Bachelor,99508,8,RENT,4000,MEDICAL,9.91,0.04,9,621,Yes,0
33,male,Associate,102441,10,RENT,4000,EDUCATION,8.59,0.04,6,628,Yes,0
27,female,Doctorate,104441,5,RENT,4000,HOMEIMPROVEMENT,13.99,0.04,8,675,No,0
27,male,High School,41771,5,MORTGAGE,8875,HOMEIMPROVEMENT,10.65,0.21,9,598,No,0
28,male,Associate,108976,8,RENT,4000,VENTURE,13.49,0.04,8,640,Yes,0
31,female,Associate,48762,13,MORTGAGE,4625,DEBTCONSOLIDATION,12.42,0.09,5,472,Yes,0
31,female,Doctorate,110476,8,RENT,4000,EDUCATION,7.66,0.04,6,636,Yes,0
32,male,Bachelor,114871,13,RENT,4000,HOMEIMPROVEMENT,7.49,0.03,8,685,Yes,0
30,male,Bachelor,116131,8,RENT,4000,VENTURE,10.75,0.03,5,684,Yes,0
29,female,Associate,120909,5,RENT,4000,HOMEIMPROVEMENT,11.01,0.03,7,616,Yes,0
31,male,Master,49067,11,MORTGAGE,14000,HOMEIMPROVEMENT,6.03,0.29,7,656,No,0
27,female,Master,96251,4,RENT,4000,MEDICAL,14.46,0.04,9,586,No,0
30,female,Bachelor,49087,6,MORTGAGE,3000,DEBTCONSOLIDATION,11.71,0.06,7,648,No,0
32,female,High School,129302,12,RENT,4000,MEDICAL,13.98,0.03,7,659,No,0
32,male,Bachelor,116139,6,RENT,4000,DEBTCONSOLIDATION,17.93,0.03,9,622,No,0
28,female,Associate,118980,6,RENT,4000,EDUCATION,7.51,0.03,7,622,No,0
28,female,Associate,133145,7,RENT,4000,DEBTCONSOLIDATION,12.18,0.03,9,601,Yes,0
32,male,Master,138691,7,RENT,4000,EDUCATION,12.69,0.03,10,686,No,0
28,male,Master,151351,4,RENT,4000,DEBTCONSOLIDATION,13.35,0.03,5,674,No,0
28,male,Master,162896,6,RENT,4000,VENTURE,12.42,0.02,5,684,No,0
27,female,Associate,166681,5,RENT,4000,DEBTCONSOLIDATION,11.71,0.02,10,657,No,0
29,female,Associate,49195,6,MORTGAGE,10625,EDUCATION,6.62,0.22,5,552,Yes,0
30,male,Associate,41766,9,MORTGAGE,12000,PERSONAL,11.01,0.29,10,670,No,0
28,male,Associate,26043,10,RENT,4200,PERSONAL,15.21,0.16,10,654,No,0
31,male,High School,32188,9,RENT,4200,PERSONAL,11.01,0.13,9,599,Yes,0
28,male,Bachelor,35783,7,RENT,4200,MEDICAL,7.51,0.12,5,649,No,0
31,male,Master,48983,11,OWN,2200,EDUCATION,11.01,0.04,7,713,No,0
27,male,High School,25165,4,RENT,4350,DEBTCONSOLIDATION,16.29,0.17,7,535,No,0
28,male,Master,49106,5,MORTGAGE,2400,VENTURE,13.49,0.05,10,681,No,0
29,male,High School,84842,5,RENT,4350,PERSONAL,11.01,0.05,8,646,Yes,0
35,male,Associate,94453,11,RENT,4350,PERSONAL,15.27,0.05,6,651,No,0
32,male,Associate,52041,7,RENT,4375,PERSONAL,12.23,0.08,5,555,Yes,0
27,female,Master,116216,0,RENT,4375,DEBTCONSOLIDATION,8.88,0.04,7,644,Yes,0
35,male,High School,156665,15,RENT,4375,VENTURE,11.01,0.03,7,616,No,0
29,female,Master,25020,8,RENT,4400,MEDICAL,13.92,0.18,7,665,No,0
31,male,Associate,30103,5,RENT,4400,VENTURE,15.62,0.15,8,680,No,0
28,female,Bachelor,49255,6,MORTGAGE,15000,HOMEIMPROVEMENT,5.99,0.3,9,673,Yes,0
31,female,Associate,37086,6,RENT,4400,VENTURE,15.62,0.12,8,702,No,0
30,male,Bachelor,48977,10,MORTGAGE,9600,HOMEIMPROVEMENT,8.49,0.2,10,668,No,0
29,female,Associate,36822,6,RENT,4400,MEDICAL,11.49,0.12,6,651,Yes,0
33,male,Bachelor,46079,12,RENT,4400,PERSONAL,11.71,0.1,10,657,Yes,0
32,female,Master,63679,12,RENT,4400,PERSONAL,11.01,0.07,5,709,No,0
29,male,Bachelor,48910,6,MORTGAGE,1400,VENTURE,5.99,0.03,9,666,No,0
30,female,Bachelor,65866,11,RENT,4425,PERSONAL,17.49,0.07,9,577,Yes,0
28,male,Associate,49280,5,MORTGAGE,11200,HOMEIMPROVEMENT,5.42,0.23,9,664,Yes,0
29,male,Master,48748,5,MORTGAGE,5000,VENTURE,6.99,0.1,9,677,Yes,0
32,female,High School,49452,11,MORTGAGE,9000,EDUCATION,10.59,0.18,7,650,Yes,0
28,male,High School,49248,6,OWN,3600,EDUCATION,6.99,0.07,10,680,No,0
29,male,Bachelor,17061,7,RENT,4475,VENTURE,16.89,0.26,9,694,No,0
28,male,Associate,53593,4,RENT,4475,EDUCATION,15.27,0.08,8,683,Yes,0
29,female,Associate,14980,6,RENT,4500,EDUCATION,15.05,0.3,9,664,No,0
27,male,Bachelor,48936,2,MORTGAGE,4200,HOMEIMPROVEMENT,5.99,0.09,5,578,Yes,0
33,male,High School,49092,12,MORTGAGE,3200,PERSONAL,5.42,0.07,8,640,No,0
32,male,Master,41897,11,MORTGAGE,7500,HOMEIMPROVEMENT,5.99,0.18,7,669,No,0
28,female,Bachelor,49018,5,MORTGAGE,5000,VENTURE,11.01,0.1,10,694,No,0
32,male,Master,48975,6,MORTGAGE,16000,DEBTCONSOLIDATION,5.99,0.33,10,672,Yes,0
33,female,High School,48996,12,MORTGAGE,6000,PERSONAL,12.68,0.12,9,577,Yes,0
28,male,Associate,48999,2,MORTGAGE,10000,MEDICAL,7.29,0.2,10,628,Yes,0
34,male,Bachelor,24402,13,RENT,4500,PERSONAL,10.59,0.18,9,686,No,0
34,female,Associate,48518,11,OWN,2000,EDUCATION,10.74,0.04,6,637,No,0
35,male,Bachelor,49071,9,OWN,8000,VENTURE,7.66,0.16,6,681,Yes,0
34,female,Bachelor,48835,11,MORTGAGE,6000,VENTURE,7.29,0.12,7,693,No,0
27,male,Associate,49273,4,MORTGAGE,4000,DEBTCONSOLIDATION,5.79,0.08,5,532,Yes,0
32,male,Associate,33194,9,RENT,4500,EDUCATION,13.11,0.14,5,630,Yes,0
29,male,Master,35403,8,RENT,4500,PERSONAL,7.88,0.13,5,682,No,0
28,male,Bachelor,36353,6,RENT,4500,EDUCATION,14.11,0.12,7,590,No,0
27,female,High School,36874,3,RENT,4500,MEDICAL,14.65,0.12,9,689,No,0
30,female,Master,37403,8,RENT,4500,EDUCATION,13.92,0.12,8,672,Yes,0
35,female,Master,37623,15,RENT,4500,MEDICAL,13.22,0.12,10,655,No,0
34,female,Associate,39266,13,RENT,4500,MEDICAL,6.62,0.11,6,587,Yes,0
31,female,Bachelor,39666,4,RENT,4500,HOMEIMPROVEMENT,11.14,0.11,9,654,No,0
28,female,Associate,40230,5,RENT,4500,MEDICAL,7.14,0.11,8,681,No,0
34,male,Associate,40466,8,RENT,4500,DEBTCONSOLIDATION,11.01,0.11,9,603,Yes,0
27,male,Bachelor,43179,4,RENT,4500,VENTURE,7.66,0.1,7,710,Yes,0
30,male,Bachelor,44583,8,RENT,4500,DEBTCONSOLIDATION,13.49,0.1,6,639,Yes,0
31,male,Master,43767,7,RENT,4500,EDUCATION,9.99,0.1,10,682,No,0
27,female,Associate,44011,2,RENT,4500,VENTURE,7.49,0.1,5,487,Yes,0
28,female,Associate,45730,7,RENT,4500,VENTURE,11.11,0.1,6,660,Yes,0
31,male,High School,49056,8,MORTGAGE,11000,HOMEIMPROVEMENT,9.99,0.22,8,609,No,0
28,female,Associate,41647,6,MORTGAGE,3700,HOMEIMPROVEMENT,6.91,0.09,8,641,No,0
32,male,High School,47706,10,RENT,4500,MEDICAL,9.91,0.09,7,565,Yes,0
35,male,Associate,47925,10,RENT,4500,DEBTCONSOLIDATION,6.62,0.09,6,668,No,0
28,female,High School,48650,5,RENT,4500,VENTURE,10.25,0.09,10,616,No,0
30,female,Bachelor,49212,5,RENT,4500,VENTURE,14.26,0.09,6,688,No,0
33,male,High School,48926,14,OWN,14000,MEDICAL,6.91,0.29,8,625,No,0
29,female,High School,50825,8,RENT,4500,EDUCATION,11.01,0.09,6,543,Yes,0
29,female,High School,48721,3,OWN,5000,MEDICAL,5.42,0.1,10,595,Yes,0
28,male,Associate,41785,3,MORTGAGE,2500,HOMEIMPROVEMENT,12.23,0.06,9,628,No,0
28,male,Bachelor,48126,4,RENT,4500,EDUCATION,13.49,0.09,9,640,No,0
31,female,Master,57216,9,RENT,4500,DEBTCONSOLIDATION,11.03,0.08,7,717,Yes,0
33,male,Master,57994,11,RENT,4500,PERSONAL,15.58,0.08,5,643,Yes,0
31,female,High School,58002,9,RENT,4500,MEDICAL,10.36,0.08,5,571,No,0
28,female,Associate,58666,5,RENT,4500,PERSONAL,11.71,0.08,7,663,No,0
28,female,High School,41407,3,MORTGAGE,3500,MEDICAL,15.58,0.08,6,686,No,0
27,female,Master,52918,6,RENT,4500,DEBTCONSOLIDATION,16.07,0.09,5,693,No,0
31,female,High School,61173,4,RENT,4500,PERSONAL,9.99,0.07,5,661,Yes,0
30,male,Bachelor,60713,5,RENT,4500,VENTURE,13.11,0.07,7,545,Yes,0
34,male,Associate,54305,14,RENT,4500,EDUCATION,16.02,0.08,9,660,No,0
34,female,Bachelor,55083,10,RENT,4500,PERSONAL,16.95,0.08,10,704,No,0
30,male,Bachelor,62659,7,RENT,4500,HOMEIMPROVEMENT,6.39,0.07,7,653,No,0
29,female,Master,63555,8,RENT,4500,PERSONAL,9.91,0.07,10,609,Yes,0
27,female,Associate,49211,2,MORTGAGE,8000,HOMEIMPROVEMENT,14.72,0.16,9,655,No,0
29,male,Associate,49234,7,MORTGAGE,25000,PERSONAL,11.86,0.51,7,650,Yes,0
28,female,Master,59960,10,RENT,4500,HOMEIMPROVEMENT,14.27,0.08,10,509,No,0
29,female,Master,60403,7,RENT,4500,HOMEIMPROVEMENT,12.61,0.07,6,684,No,0
27,female,Associate,70350,2,RENT,4500,EDUCATION,14.72,0.06,5,654,Yes,0
27,female,High School,73040,2,RENT,4500,DEBTCONSOLIDATION,12.69,0.06,7,689,Yes,0
29,female,Associate,49256,8,MORTGAGE,4000,DEBTCONSOLIDATION,14.35,0.08,6,620,No,0
28,female,Master,66011,7,RENT,4500,EDUCATION,11.01,0.07,8,734,No,0
27,male,Master,72982,5,RENT,4500,VENTURE,14.22,0.06,8,630,Yes,0
